time;SamplingFrequency;ECG
1.237;1000;467
1.238;1000;465
1.239;1000;461
1.24;1000;460
1.241;1000;462
1.242;1000;463
1.243;1000;463
1.244;1000;467
1.245;1000;471
1.246;1000;476
1.247;1000;477
1.248;1000;477
1.249;1000;477
1.25;1000;476
1.251;1000;477
1.252;1000;479
1.253;1000;481
1.254;1000;480
1.255;1000;476
1.256;1000;473
1.257;1000;474
1.258;1000;473
1.259;1000;473
1.26;1000;473
1.261;1000;475
1.262;1000;479
1.263;1000;482
1.264;1000;485
1.265;1000;491
1.266;1000;497
1.267;1000;498
1.268;1000;496
1.269;1000;493
1.27;1000;492
1.271;1000;491
1.272;1000;488
1.273;1000;487
1.274;1000;488
1.275;1000;483
1.276;1000;479
1.277;1000;482
1.278;1000;482
1.279;1000;481
1.28;1000;482
1.281;1000;482
1.282;1000;484
1.283;1000;484
1.284;1000;484
1.285;1000;486
1.286;1000;491
1.287;1000;497
1.288;1000;501
1.289;1000;500
1.29;1000;499
1.291;1000;500
1.292;1000;501
1.293;1000;503
1.294;1000;503
1.295;1000;501
1.296;1000;501
1.297;1000;499
1.298;1000;496
1.299;1000;493
1.3;1000;491
1.301;1000;488
1.302;1000;486
1.303;1000;485
1.304;1000;484
1.305;1000;483
1.306;1000;484
1.307;1000;487
1.308;1000;492
1.309;1000;496
1.31;1000;496
1.311;1000;493
1.312;1000;488
1.313;1000;486
1.314;1000;491
1.315;1000;498
1.316;1000;499
1.317;1000;499
1.318;1000;501
1.319;1000;505
1.32;1000;507
1.321;1000;502
1.322;1000;497
1.323;1000;497
1.324;1000;497
1.325;1000;495
1.326;1000;494
1.327;1000;496
1.328;1000;499
1.329;1000;505
1.33;1000;509
1.331;1000;509
1.332;1000;507
1.333;1000;503
1.334;1000;504
1.335;1000;508
1.336;1000;507
1.337;1000;505
1.338;1000;504
1.339;1000;501
1.34;1000;498
1.341;1000;498
1.342;1000;499
1.343;1000;499
1.344;1000;499
1.345;1000;499
1.346;1000;500
1.347;1000;506
1.348;1000;510
1.349;1000;512
1.35;1000;513
1.351;1000;514
1.352;1000;514
1.353;1000;513
1.354;1000;514
1.355;1000;511
1.356;1000;505
1.357;1000;503
1.358;1000;501
1.359;1000;497
1.36;1000;494
1.361;1000;496
1.362;1000;496
1.363;1000;496
1.364;1000;498
1.365;1000;499
1.366;1000;503
1.367;1000;508
1.368;1000;511
1.369;1000;513
1.37;1000;514
1.371;1000;513
1.372;1000;515
1.373;1000;510
1.374;1000;504
1.375;1000;499
1.376;1000;496
1.377;1000;494
1.378;1000;497
1.379;1000;498
1.38;1000;495
1.381;1000;492
1.382;1000;491
1.383;1000;492
1.384;1000;492
1.385;1000;495
1.386;1000;497
1.387;1000;501
1.388;1000;508
1.389;1000;511
1.39;1000;511
1.391;1000;510
1.392;1000;508
1.393;1000;510
1.394;1000;512
1.395;1000;513
1.396;1000;515
1.397;1000;514
1.398;1000;510
1.399;1000;507
1.4;1000;501
1.401;1000;497
1.402;1000;497
1.403;1000;498
1.404;1000;499
1.405;1000;503
1.406;1000;507
1.407;1000;510
1.408;1000;512
1.409;1000;515
1.41;1000;517
1.411;1000;515
1.412;1000;517
1.413;1000;517
1.414;1000;519
1.415;1000;521
1.416;1000;524
1.417;1000;519
1.418;1000;512
1.419;1000;504
1.42;1000;499
1.421;1000;496
1.422;1000;496
1.423;1000;499
1.424;1000;499
1.425;1000;500
1.426;1000;503
1.427;1000;505
1.428;1000;506
1.429;1000;505
1.43;1000;507
1.431;1000;506
1.432;1000;505
1.433;1000;504
1.434;1000;504
1.435;1000;502
1.436;1000;500
1.437;1000;499
1.438;1000;499
1.439;1000;499
1.44;1000;503
1.441;1000;508
1.442;1000;508
1.443;1000;506
1.444;1000;509
1.445;1000;513
1.446;1000;516
1.447;1000;515
