time;SamplingFrequency;ECG
1.323;1000;496
1.324;1000;492
1.325;1000;492
1.326;1000;491
1.327;1000;484
1.328;1000;487
1.329;1000;493
1.33;1000;497
1.331;1000;502
1.332;1000;503
1.333;1000;506
1.334;1000;510
1.335;1000;512
1.336;1000;512
1.337;1000;512
1.338;1000;511
1.339;1000;507
1.34;1000;509
1.341;1000;507
1.342;1000;499
1.343;1000;492
1.344;1000;486
1.345;1000;481
1.346;1000;484
1.347;1000;495
1.348;1000;500
1.349;1000;498
1.35;1000;495
1.351;1000;494
1.352;1000;498
1.353;1000;505
1.354;1000;510
1.355;1000;511
1.356;1000;508
1.357;1000;504
1.358;1000;503
1.359;1000;501
1.36;1000;497
1.361;1000;504
1.362;1000;507
1.363;1000;502
1.364;1000;490
1.365;1000;482
1.366;1000;481
1.367;1000;480
1.368;1000;480
1.369;1000;483
1.37;1000;480
1.371;1000;474
1.372;1000;469
1.373;1000;471
1.374;1000;470
1.375;1000;468
1.376;1000;466
1.377;1000;472
1.378;1000;483
1.379;1000;497
1.38;1000;508
1.381;1000;515
1.382;1000;516
1.383;1000;506
1.384;1000;498
1.385;1000;495
1.386;1000;489
1.387;1000;488
1.388;1000;492
1.389;1000;489
1.39;1000;488
1.391;1000;493
1.392;1000;497
1.393;1000;503
1.394;1000;509
1.395;1000;515
1.396;1000;518
1.397;1000;519
1.398;1000;523
1.399;1000;523
1.4;1000;519
1.401;1000;514
1.402;1000;514
1.403;1000;516
1.404;1000;512
1.405;1000;517
1.406;1000;521
1.407;1000;519
1.408;1000;520
1.409;1000;523
1.41;1000;519
1.411;1000;514
1.412;1000;513
1.413;1000;517
1.414;1000;517
1.415;1000;523
1.416;1000;521
1.417;1000;516
1.418;1000;511
1.419;1000;502
1.42;1000;494
1.421;1000;488
1.422;1000;483
1.423;1000;480
1.424;1000;482
1.425;1000;479
1.426;1000;480
1.427;1000;486
1.428;1000;490
1.429;1000;490
1.43;1000;493
1.431;1000;497
1.432;1000;497
1.433;1000;500
1.434;1000;508
1.435;1000;509
1.436;1000;511
1.437;1000;513
1.438;1000;513
1.439;1000;510
1.44;1000;505
1.441;1000;504
1.442;1000;502
1.443;1000;503
1.444;1000;504
1.445;1000;508
