time;Sampling Frequency;ECG
20.585;1000;464
20.586;1000;466
20.587;1000;470
20.588;1000;470
20.589;1000;471
20.59;1000;472
20.591;1000;472
20.592;1000;472
20.593;1000;473
20.594;1000;472
20.595;1000;472
20.596;1000;471
20.597;1000;472
20.598;1000;472
20.599;1000;472
20.6;1000;472
20.601;1000;472
20.602;1000;475
20.603;1000;475
20.604;1000;476
20.605;1000;478
20.606;1000;479
20.607;1000;481
20.608;1000;484
20.609;1000;484
20.61;1000;484
20.611;1000;483
20.612;1000;483
20.613;1000;483
20.614;1000;483
20.615;1000;483
20.616;1000;483
20.617;1000;483
20.618;1000;483
20.619;1000;484
20.62;1000;485
20.621;1000;487
20.622;1000;488
20.623;1000;489
20.624;1000;490
20.625;1000;492
20.626;1000;492
20.627;1000;492
20.628;1000;492
20.629;1000;492
20.63;1000;492
20.631;1000;491
20.632;1000;491
20.633;1000;490
20.634;1000;489
20.635;1000;488
20.636;1000;487
20.637;1000;487
20.638;1000;485
20.639;1000;486
20.64;1000;486
20.641;1000;487
20.642;1000;487
20.643;1000;488
20.644;1000;489
20.645;1000;491
20.646;1000;493
20.647;1000;495
20.648;1000;497
20.649;1000;497
20.65;1000;497
20.651;1000;497
20.652;1000;496
20.653;1000;495
20.654;1000;495
20.655;1000;495
20.656;1000;494
20.657;1000;493
20.658;1000;492
20.659;1000;492
20.66;1000;491
20.661;1000;489
20.662;1000;491
20.663;1000;492
20.664;1000;493
20.665;1000;494
20.666;1000;496
20.667;1000;497
20.668;1000;497
20.669;1000;498
20.67;1000;498
20.671;1000;497
20.672;1000;498
20.673;1000;498
20.674;1000;499
20.675;1000;499
20.676;1000;498
20.677;1000;497
20.678;1000;496
20.679;1000;496
20.68;1000;496
20.681;1000;495
20.682;1000;496
20.683;1000;497
20.684;1000;498
20.685;1000;499
20.686;1000;500
20.687;1000;500
20.688;1000;502
20.689;1000;500
20.69;1000;499
20.691;1000;497
20.692;1000;496
20.693;1000;495
20.694;1000;497
20.695;1000;498
20.696;1000;497
20.697;1000;496
20.698;1000;495
20.699;1000;494
20.7;1000;493
20.701;1000;494
20.702;1000;495
20.703;1000;495
20.704;1000;496
20.705;1000;497
20.706;1000;499
20.707;1000;501
20.708;1000;500
20.709;1000;500
20.71;1000;500
20.711;1000;499
20.712;1000;499
20.713;1000;498
20.714;1000;496
20.715;1000;496
20.716;1000;496
20.717;1000;495
20.718;1000;495
20.719;1000;495
20.72;1000;496
20.721;1000;496
20.722;1000;496
20.723;1000;499
20.724;1000;500
20.725;1000;502
20.726;1000;502
20.727;1000;501
20.728;1000;502
20.729;1000;501
20.73;1000;502
20.731;1000;503
20.732;1000;504
20.733;1000;504
20.734;1000;504
20.735;1000;504
20.736;1000;503
20.737;1000;502
20.738;1000;501
20.739;1000;500
20.74;1000;499
20.741;1000;500
20.742;1000;501
20.743;1000;501
20.744;1000;502
20.745;1000;503
20.746;1000;503
20.747;1000;502
20.748;1000;502
20.749;1000;502
20.75;1000;502
20.751;1000;502
20.752;1000;502
20.753;1000;502
20.754;1000;502
20.755;1000;501
20.756;1000;501
20.757;1000;501
20.758;1000;500
20.759;1000;499
20.76;1000;500
20.761;1000;502
20.762;1000;501
20.763;1000;500
20.764;1000;499
20.765;1000;500
20.766;1000;501
20.767;1000;502
20.768;1000;502
20.769;1000;503
20.77;1000;503
20.771;1000;503
20.772;1000;503
20.773;1000;504
20.774;1000;504
20.775;1000;504
20.776;1000;504
20.777;1000;503
20.778;1000;502
20.779;1000;501
20.78;1000;503
20.781;1000;503
20.782;1000;503
20.783;1000;504
20.784;1000;505
20.785;1000;507
20.786;1000;508
20.787;1000;507
20.788;1000;508
20.789;1000;509
20.79;1000;510
20.791;1000;509
20.792;1000;507
20.793;1000;505
20.794;1000;504
20.795;1000;503
20.796;1000;501
20.797;1000;501
20.798;1000;502
20.799;1000;504
20.8;1000;504
20.801;1000;504
20.802;1000;506
20.803;1000;508
20.804;1000;509
20.805;1000;509
20.806;1000;509
20.807;1000;508
20.808;1000;508
20.809;1000;508
20.81;1000;507
20.811;1000;506
20.812;1000;506
20.813;1000;506
20.814;1000;505
20.815;1000;504
20.816;1000;505
20.817;1000;503
20.818;1000;501
20.819;1000;500
20.82;1000;500
20.821;1000;501
20.822;1000;502
20.823;1000;504
20.824;1000;504
20.825;1000;505
20.826;1000;507
20.827;1000;508
20.828;1000;508
20.829;1000;507
20.83;1000;506
20.831;1000;508
20.832;1000;508
20.833;1000;507
20.834;1000;505
20.835;1000;505
20.836;1000;505
20.837;1000;506
20.838;1000;505
20.839;1000;505
20.84;1000;505
20.841;1000;506
20.842;1000;509
20.843;1000;510
20.844;1000;509
20.845;1000;506
20.846;1000;505
20.847;1000;507
20.848;1000;510
20.849;1000;512
20.85;1000;512
20.851;1000;513
20.852;1000;513
20.853;1000;515
20.854;1000;517
20.855;1000;519
20.856;1000;517
20.857;1000;517
20.858;1000;515
20.859;1000;514
20.86;1000;513
20.861;1000;515
20.862;1000;516
20.863;1000;516
20.864;1000;516
20.865;1000;516
20.866;1000;518
20.867;1000;519
20.868;1000;518
20.869;1000;519
20.87;1000;519
20.871;1000;518
20.872;1000;516
20.873;1000;516
20.874;1000;517
20.875;1000;516
20.876;1000;515
20.877;1000;515
20.878;1000;515
20.879;1000;515
20.88;1000;513
20.881;1000;512
20.882;1000;511
20.883;1000;511
20.884;1000;511
20.885;1000;511
20.886;1000;510
20.887;1000;509
20.888;1000;508
20.889;1000;507
20.89;1000;508
20.891;1000;510
20.892;1000;510
20.893;1000;508
20.894;1000;507
20.895;1000;507
20.896;1000;506
20.897;1000;505
20.898;1000;505
20.899;1000;503
20.9;1000;504
20.901;1000;505
20.902;1000;506
20.903;1000;507
20.904;1000;507
20.905;1000;507
20.906;1000;507
20.907;1000;508
20.908;1000;509
20.909;1000;509
20.91;1000;508
20.911;1000;506
20.912;1000;506
20.913;1000;507
20.914;1000;508
20.915;1000;508
20.916;1000;508
20.917;1000;507
20.918;1000;507
20.919;1000;506
20.92;1000;505
20.921;1000;506
20.922;1000;506
20.923;1000;505
20.924;1000;506
20.925;1000;507
20.926;1000;509
20.927;1000;511
20.928;1000;512
20.929;1000;515
20.93;1000;515
20.931;1000;515
20.932;1000;513
20.933;1000;511
20.934;1000;508
20.935;1000;508
20.936;1000;508
20.937;1000;506
20.938;1000;504
20.939;1000;503
20.94;1000;504
20.941;1000;505
20.942;1000;506
20.943;1000;507
20.944;1000;508
20.945;1000;508
20.946;1000;509
20.947;1000;510
20.948;1000;512
20.949;1000;514
20.95;1000;515
20.951;1000;516
20.952;1000;516
20.953;1000;514
20.954;1000;513
20.955;1000;513
20.956;1000;512
20.957;1000;510
20.958;1000;508
20.959;1000;505
20.96;1000;505
20.961;1000;506
20.962;1000;510
20.963;1000;513
20.964;1000;514
20.965;1000;513
20.966;1000;514
20.967;1000;515
20.968;1000;515
20.969;1000;516
20.97;1000;516
20.971;1000;516
20.972;1000;516
20.973;1000;516
20.974;1000;518
20.975;1000;518
20.976;1000;517
20.977;1000;515
20.978;1000;509
20.979;1000;506
20.98;1000;504
20.981;1000;505
20.982;1000;504
20.983;1000;502
20.984;1000;499
20.985;1000;497
20.986;1000;494
20.987;1000;491
20.988;1000;489
20.989;1000;488
20.99;1000;487
20.991;1000;487
20.992;1000;488
20.993;1000;491
20.994;1000;494
20.995;1000;499
20.996;1000;506
20.997;1000;513
20.998;1000;519
20.999;1000;528
21;1000;539
21.001;1000;546
21.002;1000;554
21.003;1000;565
21.004;1000;577
21.005;1000;590
21.006;1000;603
21.007;1000;617
21.008;1000;631
21.009;1000;643
21.01;1000;653
21.011;1000;662
21.012;1000;670
21.013;1000;676
21.014;1000;681
21.015;1000;685
21.016;1000;688
21.017;1000;691
21.018;1000;695
21.019;1000;696
21.02;1000;695
21.021;1000;694
21.022;1000;689
21.023;1000;680
21.024;1000;668
21.025;1000;653
21.026;1000;635
21.027;1000;615
21.028;1000;593
21.029;1000;570
21.03;1000;547
21.031;1000;527
21.032;1000;511
21.033;1000;497
21.034;1000;486
21.035;1000;478
21.036;1000;472
21.037;1000;469
21.038;1000;467
21.039;1000;467
21.04;1000;470
21.041;1000;475
21.042;1000;478
21.043;1000;478
21.044;1000;479
21.045;1000;480
21.046;1000;482
21.047;1000;484
21.048;1000;485
21.049;1000;485
21.05;1000;484
21.051;1000;483
21.052;1000;480
21.053;1000;479
21.054;1000;479
21.055;1000;476
21.056;1000;475
21.057;1000;473
21.058;1000;473
21.059;1000;474
21.06;1000;475
21.061;1000;475
21.062;1000;476
21.063;1000;476
21.064;1000;475
21.065;1000;477
21.066;1000;480
21.067;1000;483
21.068;1000;486
21.069;1000;489
21.07;1000;490
21.071;1000;489
21.072;1000;488
21.073;1000;487
21.074;1000;489
21.075;1000;491
21.076;1000;489
21.077;1000;489
21.078;1000;487
21.079;1000;486
21.08;1000;487
21.081;1000;487
21.082;1000;488
21.083;1000;489
21.084;1000;491
21.085;1000;493
21.086;1000;496
21.087;1000;496
21.088;1000;496
21.089;1000;498
21.09;1000;499
21.091;1000;498
21.092;1000;496
21.093;1000;495
21.094;1000;495
21.095;1000;495
21.096;1000;493
21.097;1000;494
21.098;1000;495
21.099;1000;496
21.1;1000;496
21.101;1000;497
21.102;1000;498
21.103;1000;499
21.104;1000;500
21.105;1000;502
21.106;1000;505
21.107;1000;508
21.108;1000;509
21.109;1000;506
21.11;1000;504
21.111;1000;502
21.112;1000;502
21.113;1000;501
21.114;1000;501
21.115;1000;502
21.116;1000;504
21.117;1000;503
21.118;1000;500
21.119;1000;500
21.12;1000;499
21.121;1000;500
21.122;1000;502
21.123;1000;504
21.124;1000;507
21.125;1000;508
21.126;1000;508
21.127;1000;508
21.128;1000;508
21.129;1000;508
21.13;1000;510
21.131;1000;510
21.132;1000;510
21.133;1000;509
21.134;1000;509
21.135;1000;509
21.136;1000;508
21.137;1000;507
21.138;1000;507
21.139;1000;505
21.14;1000;504
21.141;1000;505
21.142;1000;506
21.143;1000;508
21.144;1000;508
21.145;1000;510
21.146;1000;511
21.147;1000;513
21.148;1000;513
21.149;1000;515
21.15;1000;514
21.151;1000;513
21.152;1000;513
21.153;1000;512
21.154;1000;513
21.155;1000;514
21.156;1000;512
21.157;1000;511
21.158;1000;510
21.159;1000;510
21.16;1000;510
21.161;1000;512
21.162;1000;513
21.163;1000;514
21.164;1000;515
21.165;1000;515
21.166;1000;516
21.167;1000;517
21.168;1000;515
21.169;1000;515
21.17;1000;514
21.171;1000;514
21.172;1000;514
21.173;1000;514
21.174;1000;517
21.175;1000;520
21.176;1000;521
21.177;1000;521
21.178;1000;521
21.179;1000;520
21.18;1000;521
21.181;1000;521
21.182;1000;524
21.183;1000;525
21.184;1000;525
21.185;1000;526
21.186;1000;526
21.187;1000;527
21.188;1000;528
21.189;1000;529
21.19;1000;531
21.191;1000;530
21.192;1000;529
21.193;1000;528
21.194;1000;528
21.195;1000;530
21.196;1000;530
21.197;1000;529
21.198;1000;529
21.199;1000;530
21.2;1000;531
21.201;1000;533
21.202;1000;535
21.203;1000;537
21.204;1000;538
21.205;1000;540
21.206;1000;539
21.207;1000;538
21.208;1000;540
21.209;1000;540
21.21;1000;541
21.211;1000;542
21.212;1000;542
21.213;1000;542
21.214;1000;542
21.215;1000;542
21.216;1000;543
21.217;1000;544
21.218;1000;544
21.219;1000;543
21.22;1000;543
21.221;1000;542
21.222;1000;543
21.223;1000;545
21.224;1000;546
21.225;1000;547
21.226;1000;550
21.227;1000;552
21.228;1000;554
21.229;1000;555
21.23;1000;556
21.231;1000;558
21.232;1000;558
21.233;1000;559
21.234;1000;559
21.235;1000;558
21.236;1000;558
21.237;1000;558
21.238;1000;559
21.239;1000;560
21.24;1000;561
21.241;1000;560
21.242;1000;560
21.243;1000;560
21.244;1000;560
21.245;1000;560
21.246;1000;561
21.247;1000;563
21.248;1000;564
21.249;1000;565
21.25;1000;565
21.251;1000;564
21.252;1000;563
21.253;1000;562
21.254;1000;562
21.255;1000;561
21.256;1000;559
21.257;1000;557
21.258;1000;556
21.259;1000;557
21.26;1000;557
21.261;1000;558
21.262;1000;557
21.263;1000;557
21.264;1000;558
21.265;1000;559
21.266;1000;559
21.267;1000;559
21.268;1000;556
21.269;1000;554
21.27;1000;555
21.271;1000;555
21.272;1000;554
21.273;1000;551
21.274;1000;549
21.275;1000;547
21.276;1000;547
21.277;1000;545
21.278;1000;542
21.279;1000;539
21.28;1000;537
21.281;1000;536
21.282;1000;535
21.283;1000;534
21.284;1000;532
21.285;1000;531
21.286;1000;530
21.287;1000;530
21.288;1000;528
21.289;1000;526
21.29;1000;526
21.291;1000;523
21.292;1000;520
21.293;1000;516
21.294;1000;513
21.295;1000;511
21.296;1000;507
21.297;1000;503
21.298;1000;499
21.299;1000;496
21.3;1000;493
21.301;1000;490
21.302;1000;487
21.303;1000;484
21.304;1000;482
21.305;1000;481
21.306;1000;480
21.307;1000;480
21.308;1000;479
21.309;1000;479
21.31;1000;479
21.311;1000;477
21.312;1000;474
21.313;1000;472
21.314;1000;469
21.315;1000;467
21.316;1000;466
21.317;1000;463
21.318;1000;460
21.319;1000;457
21.32;1000;455
21.321;1000;454
21.322;1000;452
21.323;1000;452
21.324;1000;451
21.325;1000;451
21.326;1000;454
21.327;1000;457
21.328;1000;459
21.329;1000;459
21.33;1000;458
21.331;1000;457
21.332;1000;456
21.333;1000;456
21.334;1000;456
21.335;1000;455
21.336;1000;454
21.337;1000;452
21.338;1000;451
21.339;1000;449
21.34;1000;448
21.341;1000;448
21.342;1000;448
21.343;1000;448
21.344;1000;449
21.345;1000;450
21.346;1000;453
21.347;1000;454
21.348;1000;455
21.349;1000;457
21.35;1000;458
21.351;1000;457
21.352;1000;458
21.353;1000;460
21.354;1000;462
21.355;1000;461
21.356;1000;459
21.357;1000;456
21.358;1000;455
21.359;1000;455
21.36;1000;457
21.361;1000;458
21.362;1000;459
21.363;1000;461
21.364;1000;462
21.365;1000;464
21.366;1000;465
21.367;1000;464
21.368;1000;464
21.369;1000;465
21.37;1000;465
21.371;1000;464
21.372;1000;463
21.373;1000;463
21.374;1000;464
21.375;1000;465
21.376;1000;466
21.377;1000;465
21.378;1000;464
21.379;1000;463
21.38;1000;463
21.381;1000;462
21.382;1000;462
21.383;1000;463
21.384;1000;464
21.385;1000;464
21.386;1000;465
21.387;1000;469
21.388;1000;472
21.389;1000;475
21.39;1000;476
21.391;1000;476
21.392;1000;475
21.393;1000;474
21.394;1000;475
21.395;1000;476
21.396;1000;476
21.397;1000;477
21.398;1000;477
21.399;1000;478
21.4;1000;477
21.401;1000;477
21.402;1000;476
21.403;1000;477
21.404;1000;478
21.405;1000;480
21.406;1000;481
21.407;1000;483
21.408;1000;483
21.409;1000;483
21.41;1000;482
21.411;1000;481
21.412;1000;481
21.413;1000;482
21.414;1000;484
21.415;1000;484
21.416;1000;483
21.417;1000;481
21.418;1000;480
21.419;1000;480
21.42;1000;481
21.421;1000;482
21.422;1000;483
21.423;1000;486
21.424;1000;486
21.425;1000;486
21.426;1000;487
21.427;1000;487
21.428;1000;487
21.429;1000;488
21.43;1000;489
21.431;1000;490
21.432;1000;489
21.433;1000;487
21.434;1000;487
21.435;1000;487
21.436;1000;486
21.437;1000;484
21.438;1000;482
21.439;1000;482
21.44;1000;483
21.441;1000;483
21.442;1000;483
21.443;1000;485
21.444;1000;487
21.445;1000;488
21.446;1000;490
21.447;1000;491
21.448;1000;492
21.449;1000;492
21.45;1000;493
21.451;1000;494
21.452;1000;493
21.453;1000;490
21.454;1000;489
21.455;1000;488
21.456;1000;490
21.457;1000;491
21.458;1000;492
21.459;1000;491
21.46;1000;491
21.461;1000;491
21.462;1000;491
21.463;1000;491
21.464;1000;491
21.465;1000;491
21.466;1000;493
21.467;1000;494
21.468;1000;493
21.469;1000;494
21.47;1000;496
21.471;1000;496
21.472;1000;495
21.473;1000;494
21.474;1000;495
21.475;1000;496
21.476;1000;496
21.477;1000;496
21.478;1000;496
21.479;1000;495
21.48;1000;493
21.481;1000;492
21.482;1000;493
21.483;1000;494
21.484;1000;495
21.485;1000;495
21.486;1000;495
21.487;1000;495
21.488;1000;496
21.489;1000;496
21.49;1000;497
21.491;1000;497
21.492;1000;497
21.493;1000;496
21.494;1000;495
21.495;1000;495
21.496;1000;494
21.497;1000;493
21.498;1000;492
21.499;1000;491
21.5;1000;490
21.501;1000;490
21.502;1000;490
21.503;1000;491
21.504;1000;491
21.505;1000;493
21.506;1000;496
21.507;1000;499
21.508;1000;499
21.509;1000;499
21.51;1000;498
21.511;1000;497
21.512;1000;496
21.513;1000;496
21.514;1000;496
21.515;1000;497
21.516;1000;496
21.517;1000;496
21.518;1000;495
21.519;1000;494
21.52;1000;495
21.521;1000;495
21.522;1000;496
21.523;1000;497
21.524;1000;499
21.525;1000;500
21.526;1000;502
21.527;1000;503
21.528;1000;504
21.529;1000;503
21.53;1000;503
21.531;1000;502
21.532;1000;502
21.533;1000;502
21.534;1000;502
21.535;1000;501
21.536;1000;500
21.537;1000;499
21.538;1000;497
21.539;1000;497
21.54;1000;496
21.541;1000;496
21.542;1000;497
21.543;1000;499
21.544;1000;499
21.545;1000;499
21.546;1000;500
21.547;1000;500
21.548;1000;502
21.549;1000;504
21.55;1000;504
21.551;1000;503
21.552;1000;501
21.553;1000;501
21.554;1000;500
21.555;1000;499
21.556;1000;496
21.557;1000;494
21.558;1000;495
21.559;1000;496
21.56;1000;496
21.561;1000;497
21.562;1000;502
21.563;1000;504
21.564;1000;506
21.565;1000;505
21.566;1000;504
21.567;1000;504
21.568;1000;505
21.569;1000;507
21.57;1000;507
21.571;1000;507
21.572;1000;507
21.573;1000;507
21.574;1000;506
21.575;1000;504
21.576;1000;503
21.577;1000;501
21.578;1000;501
21.579;1000;502
21.58;1000;502
21.581;1000;502
21.582;1000;503
21.583;1000;503
21.584;1000;502
21.585;1000;503
21.586;1000;503
21.587;1000;502
21.588;1000;503
21.589;1000;503
21.59;1000;503
21.591;1000;503
21.592;1000;503
21.593;1000;503
21.594;1000;504
21.595;1000;505
21.596;1000;505
21.597;1000;504
21.598;1000;504
21.599;1000;502
21.6;1000;502
21.601;1000;501
21.602;1000;503
21.603;1000;504
21.604;1000;504
21.605;1000;505
21.606;1000;505
21.607;1000;508
21.608;1000;509
21.609;1000;509
21.61;1000;508
21.611;1000;504
21.612;1000;501
21.613;1000;501
21.614;1000;503
21.615;1000;505
21.616;1000;505
21.617;1000;507
21.618;1000;507
21.619;1000;507
21.62;1000;507
21.621;1000;507
21.622;1000;506
21.623;1000;505
21.624;1000;505
21.625;1000;506
21.626;1000;507
21.627;1000;510
21.628;1000;512
21.629;1000;513
21.63;1000;512
21.631;1000;511
21.632;1000;509
21.633;1000;508
21.634;1000;508
21.635;1000;508
21.636;1000;507
21.637;1000;507
21.638;1000;507
21.639;1000;506
21.64;1000;505
21.641;1000;505
21.642;1000;505
21.643;1000;506
21.644;1000;507
21.645;1000;508
21.646;1000;509
21.647;1000;510
21.648;1000;511
21.649;1000;512
21.65;1000;512
21.651;1000;510
21.652;1000;510
21.653;1000;510
21.654;1000;510
21.655;1000;510
21.656;1000;511
21.657;1000;511
21.658;1000;510
21.659;1000;508
21.66;1000;508
21.661;1000;508
21.662;1000;509
21.663;1000;510
21.664;1000;512
21.665;1000;513
21.666;1000;514
21.667;1000;517
21.668;1000;519
21.669;1000;519
21.67;1000;519
21.671;1000;519
21.672;1000;518
21.673;1000;518
21.674;1000;518
21.675;1000;518
21.676;1000;518
21.677;1000;517
21.678;1000;515
21.679;1000;514
21.68;1000;512
21.681;1000;511
21.682;1000;512
21.683;1000;512
21.684;1000;514
21.685;1000;517
21.686;1000;518
21.687;1000;520
21.688;1000;522
21.689;1000;524
21.69;1000;525
21.691;1000;524
21.692;1000;523
21.693;1000;523
21.694;1000;524
21.695;1000;524
21.696;1000;523
21.697;1000;520
21.698;1000;518
21.699;1000;516
21.7;1000;514
21.701;1000;513
21.702;1000;514
21.703;1000;513
21.704;1000;512
21.705;1000;513
21.706;1000;512
21.707;1000;512
21.708;1000;511
21.709;1000;511
21.71;1000;510
21.711;1000;508
21.712;1000;507
21.713;1000;507
21.714;1000;508
21.715;1000;509
21.716;1000;511
21.717;1000;511
21.718;1000;512
21.719;1000;512
21.72;1000;511
21.721;1000;510
21.722;1000;509
21.723;1000;509
21.724;1000;510
21.725;1000;510
21.726;1000;510
21.727;1000;510
21.728;1000;512
21.729;1000;513
21.73;1000;514
21.731;1000;515
21.732;1000;515
21.733;1000;514
21.734;1000;514
21.735;1000;513
21.736;1000;512
21.737;1000;511
21.738;1000;510
21.739;1000;508
21.74;1000;507
21.741;1000;507
21.742;1000;507
21.743;1000;507
21.744;1000;509
21.745;1000;510
21.746;1000;511
21.747;1000;511
21.748;1000;511
21.749;1000;511
21.75;1000;511
21.751;1000;512
21.752;1000;512
21.753;1000;510
21.754;1000;510
21.755;1000;509
21.756;1000;508
21.757;1000;507
21.758;1000;506
21.759;1000;506
21.76;1000;505
21.761;1000;506
21.762;1000;507
21.763;1000;508
21.764;1000;508
21.765;1000;509
21.766;1000;511
21.767;1000;513
21.768;1000;515
21.769;1000;515
21.77;1000;513
21.771;1000;512
21.772;1000;511
21.773;1000;510
21.774;1000;510
21.775;1000;510
21.776;1000;512
21.777;1000;512
21.778;1000;512
21.779;1000;512
21.78;1000;511
21.781;1000;512
21.782;1000;512
21.783;1000;512
21.784;1000;510
21.785;1000;508
21.786;1000;509
21.787;1000;510
21.788;1000;510
21.789;1000;509
21.79;1000;510
21.791;1000;511
21.792;1000;509
21.793;1000;508
21.794;1000;507
21.795;1000;504
21.796;1000;501
21.797;1000;499
21.798;1000;496
21.799;1000;493
21.8;1000;490
21.801;1000;489
21.802;1000;488
21.803;1000;486
21.804;1000;484
21.805;1000;485
21.806;1000;485
21.807;1000;485
21.808;1000;485
21.809;1000;486
21.81;1000;488
21.811;1000;489
21.812;1000;492
21.813;1000;496
21.814;1000;502
21.815;1000;509
21.816;1000;517
21.817;1000;527
21.818;1000;537
21.819;1000;546
21.82;1000;555
21.821;1000;566
21.822;1000;576
21.823;1000;588
21.824;1000;601
21.825;1000;615
21.826;1000;631
21.827;1000;644
21.828;1000;655
21.829;1000;665
21.83;1000;673
21.831;1000;679
21.832;1000;685
21.833;1000;691
21.834;1000;696
21.835;1000;701
21.836;1000;704
21.837;1000;706
21.838;1000;707
21.839;1000;705
21.84;1000;701
21.841;1000;695
21.842;1000;684
21.843;1000;668
21.844;1000;652
21.845;1000;633
21.846;1000;612
21.847;1000;588
21.848;1000;563
21.849;1000;542
21.85;1000;525
21.851;1000;511
21.852;1000;499
21.853;1000;491
21.854;1000;485
21.855;1000;479
21.856;1000;474
21.857;1000;471
21.858;1000;470
21.859;1000;471
21.86;1000;472
21.861;1000;473
21.862;1000;474
21.863;1000;473
21.864;1000;472
21.865;1000;472
21.866;1000;473
21.867;1000;474
21.868;1000;474
21.869;1000;476
21.87;1000;475
21.871;1000;474
21.872;1000;472
21.873;1000;472
21.874;1000;473
21.875;1000;473
21.876;1000;474
21.877;1000;473
21.878;1000;472
21.879;1000;470
21.88;1000;470
21.881;1000;472
21.882;1000;474
21.883;1000;475
21.884;1000;476
21.885;1000;478
21.886;1000;478
21.887;1000;479
21.888;1000;482
21.889;1000;484
21.89;1000;485
21.891;1000;485
21.892;1000;485
21.893;1000;485
21.894;1000;486
21.895;1000;487
21.896;1000;488
21.897;1000;488
21.898;1000;489
21.899;1000;489
21.9;1000;489
21.901;1000;488
21.902;1000;488
21.903;1000;489
21.904;1000;490
21.905;1000;491
21.906;1000;492
21.907;1000;492
21.908;1000;493
21.909;1000;494
21.91;1000;494
21.911;1000;494
21.912;1000;494
21.913;1000;492
21.914;1000;493
21.915;1000;495
21.916;1000;496
21.917;1000;496
21.918;1000;494
21.919;1000;492
21.92;1000;491
21.921;1000;492
21.922;1000;496
21.923;1000;499
21.924;1000;499
21.925;1000;500
21.926;1000;499
21.927;1000;500
21.928;1000;501
21.929;1000;500
21.93;1000;501
21.931;1000;499
21.932;1000;499
21.933;1000;500
21.934;1000;501
21.935;1000;501
21.936;1000;500
21.937;1000;500
21.938;1000;500
21.939;1000;500
21.94;1000;501
21.941;1000;501
21.942;1000;502
21.943;1000;502
21.944;1000;502
21.945;1000;504
21.946;1000;506
21.947;1000;507
21.948;1000;508
21.949;1000;508
21.95;1000;507
21.951;1000;505
21.952;1000;505
21.953;1000;506
21.954;1000;507
21.955;1000;505
21.956;1000;504
21.957;1000;506
21.958;1000;505
21.959;1000;504
21.96;1000;504
21.961;1000;504
21.962;1000;503
21.963;1000;503
21.964;1000;504
21.965;1000;505
21.966;1000;507
21.967;1000;508
21.968;1000;509
21.969;1000;510
21.97;1000;509
21.971;1000;508
21.972;1000;506
21.973;1000;507
21.974;1000;507
21.975;1000;507
21.976;1000;506
21.977;1000;506
21.978;1000;505
21.979;1000;505
21.98;1000;507
21.981;1000;508
21.982;1000;508
21.983;1000;508
21.984;1000;508
21.985;1000;511
21.986;1000;513
21.987;1000;514
21.988;1000;515
21.989;1000;516
21.99;1000;516
21.991;1000;516
21.992;1000;517
21.993;1000;516
21.994;1000;514
21.995;1000;512
21.996;1000;510
21.997;1000;512
21.998;1000;514
21.999;1000;515
22;1000;516
22.001;1000;517
22.002;1000;518
22.003;1000;519
22.004;1000;519
22.005;1000;520
22.006;1000;520
22.007;1000;521
22.008;1000;522
22.009;1000;524
22.01;1000;527
22.011;1000;526
22.012;1000;525
22.013;1000;524
22.014;1000;523
22.015;1000;523
22.016;1000;522
22.017;1000;521
22.018;1000;521
22.019;1000;521
22.02;1000;524
22.021;1000;526
22.022;1000;527
22.023;1000;528
22.024;1000;529
22.025;1000;530
22.026;1000;533
22.027;1000;536
22.028;1000;538
22.029;1000;540
22.03;1000;540
22.031;1000;540
22.032;1000;540
22.033;1000;539
22.034;1000;539
22.035;1000;540
22.036;1000;541
22.037;1000;541
22.038;1000;541
22.039;1000;542
22.04;1000;544
22.041;1000;544
22.042;1000;545
22.043;1000;547
22.044;1000;547
22.045;1000;548
22.046;1000;550
22.047;1000;550
22.048;1000;550
22.049;1000;551
22.05;1000;550
22.051;1000;552
22.052;1000;555
22.053;1000;556
22.054;1000;557
22.055;1000;558
22.056;1000;557
22.057;1000;556
22.058;1000;555
22.059;1000;555
22.06;1000;557
22.061;1000;558
22.062;1000;560
22.063;1000;562
22.064;1000;563
22.065;1000;562
22.066;1000;563
22.067;1000;566
22.068;1000;566
22.069;1000;567
22.07;1000;565
22.071;1000;564
22.072;1000;564
22.073;1000;564
22.074;1000;565
22.075;1000;564
22.076;1000;564
22.077;1000;563
22.078;1000;562
22.079;1000;561
22.08;1000;560
22.081;1000;560
22.082;1000;560
22.083;1000;559
22.084;1000;558
22.085;1000;558
22.086;1000;557
22.087;1000;557
22.088;1000;557
22.089;1000;555
22.09;1000;554
22.091;1000;552
22.092;1000;551
22.093;1000;549
22.094;1000;547
22.095;1000;547
22.096;1000;544
22.097;1000;542
22.098;1000;540
22.099;1000;538
22.1;1000;537
22.101;1000;535
22.102;1000;534
22.103;1000;534
22.104;1000;532
22.105;1000;532
22.106;1000;531
22.107;1000;530
22.108;1000;528
22.109;1000;528
22.11;1000;526
22.111;1000;524
22.112;1000;520
22.113;1000;515
22.114;1000;512
22.115;1000;509
22.116;1000;505
22.117;1000;501
22.118;1000;498
22.119;1000;494
22.12;1000;491
22.121;1000;490
22.122;1000;488
22.123;1000;486
22.124;1000;484
22.125;1000;482
22.126;1000;483
22.127;1000;482
22.128;1000;480
22.129;1000;479
22.13;1000;477
22.131;1000;475
22.132;1000;472
22.133;1000;471
22.134;1000;469
22.135;1000;467
22.136;1000;465
22.137;1000;463
22.138;1000;462
