time;SamplingFrequency;Pulse
35.02;100;531
35.03;100;527
35.04;100;523
35.05;100;517
35.06;100;514
35.07;100;512
35.08;100;510
35.09;100;508
35.1;100;507
35.11;100;505
35.12;100;507
35.13;100;507
35.14;100;507
35.15;100;508
35.16;100;510
35.17;100;510
35.18;100;511
35.19;100;512
35.2;100;515
35.21;100;516
35.22;100;516
35.23;100;517
35.24;100;518
35.25;100;517
35.26;100;519
35.27;100;519
35.28;100;518
35.29;100;517
35.3;100;517
35.31;100;517
35.32;100;517
35.33;100;515
35.34;100;514
35.35;100;514
35.36;100;513
35.37;100;512
35.38;100;511
35.39;100;512
35.4;100;512
35.41;100;512
35.42;100;511
35.43;100;511
35.44;100;513
35.45;100;513
35.46;100;513
35.47;100;513
35.48;100;512
35.49;100;512
35.5;100;513
35.51;100;513
35.52;100;512
35.53;100;513
35.54;100;514
35.55;100;515
35.56;100;515
35.57;100;514
35.58;100;515
35.59;100;515
35.6;100;516
35.61;100;515
35.62;100;516
35.63;100;515
35.64;100;516
35.65;100;515
35.66;100;515
35.67;100;516
35.68;100;515
35.69;100;514
35.7;100;513
35.71;100;514
35.72;100;514
35.73;100;513
35.74;100;515
35.75;100;513
35.76;100;513
35.77;100;513
35.78;100;514
35.79;100;516
35.8;100;519
35.81;100;520
35.82;100;524
35.83;100;527
35.84;100;531
35.85;100;535
35.86;100;538
35.87;100;539
35.88;100;538
35.89;100;536
35.9;100;534
35.91;100;531
35.92;100;527
35.93;100;522
35.94;100;519
35.95;100;516
35.96;100;514
35.97;100;511
35.98;100;510
35.99;100;508
36;100;507
36.01;100;507
36.02;100;507
36.03;100;508
36.04;100;510
36.05;100;509
36.06;100;510
36.07;100;513
36.08;100;514
36.09;100;515
36.1;100;514
36.11;100;516
36.12;100;516
36.13;100;518
36.14;100;517
36.15;100;517
36.16;100;516
36.17;100;517
36.18;100;517
36.19;100;516
36.2;100;516
36.21;100;515
36.22;100;514
36.23;100;513
36.24;100;512
36.25;100;512
36.26;100;513
36.27;100;513
36.28;100;513
36.29;100;514
36.3;100;513
36.31;100;515
36.32;100;515
36.33;100;513
36.34;100;513
36.35;100;513
36.36;100;515
36.37;100;514
36.38;100;514
36.39;100;513
36.4;100;513
36.41;100;513
36.42;100;514
36.43;100;515
36.44;100;516
36.45;100;515
36.46;100;515
36.47;100;515
36.48;100;515
36.49;100;515
36.5;100;515
36.51;100;515
36.52;100;514
36.53;100;515
36.54;100;514
36.55;100;514
36.56;100;513
36.57;100;513
36.58;100;515
36.59;100;515
36.6;100;516
36.61;100;517
36.62;100;519
36.63;100;523
36.64;100;524
36.65;100;529
36.66;100;531
36.67;100;533
36.68;100;532
36.69;100;532
36.7;100;534
36.71;100;532
36.72;100;529
36.73;100;527
36.74;100;522
36.75;100;520
36.76;100;515
36.77;100;514
36.78;100;512
36.79;100;510
36.8;100;507
36.81;100;506
36.82;100;507
36.83;100;507
36.84;100;508
36.85;100;507
36.86;100;510
36.87;100;510
36.88;100;511
36.89;100;513
36.9;100;515
36.91;100;517
36.92;100;518
36.93;100;520
36.94;100;519
36.95;100;520
36.96;100;520
36.97;100;518
36.98;100;517
36.99;100;517
37;100;516
37.01;100;515
37.02;100;513
37.03;100;512
37.04;100;512
37.05;100;512
37.06;100;511
37.07;100;511
37.08;100;510
37.09;100;511
37.1;100;513
37.11;100;512
37.12;100;512
37.13;100;515
37.14;100;514
37.15;100;513
37.16;100;515
37.17;100;516
37.18;100;515
37.19;100;515
37.2;100;515
37.21;100;513
37.22;100;514
37.23;100;515
37.24;100;516
37.25;100;516
37.26;100;515
37.27;100;516
37.28;100;516
37.29;100;516
37.3;100;515
37.31;100;517
37.32;100;515
37.33;100;514
37.34;100;515
37.35;100;514
37.36;100;515
37.37;100;515
37.38;100;518
37.39;100;517
37.4;100;520
37.41;100;523
37.42;100;524
37.43;100;530
37.44;100;531
37.45;100;533
37.46;100;535
37.47;100;535
37.48;100;535
37.49;100;534
37.5;100;530
37.51;100;529
37.52;100;524
37.53;100;521
37.54;100;518
37.55;100;516
37.56;100;513
37.57;100;512
37.58;100;509
37.59;100;507
37.6;100;508
37.61;100;509
37.62;100;506
37.63;100;507
37.64;100;510
37.65;100;510
37.66;100;511
37.67;100;513
37.68;100;515
37.69;100;515
37.7;100;516
37.71;100;517
37.72;100;518
37.73;100;518
37.74;100;519
37.75;100;518
37.76;100;518
37.77;100;518
37.78;100;518
37.79;100;518
37.8;100;515
37.81;100;516
37.82;100;514
37.83;100;512
37.84;100;512
37.85;100;512
37.86;100;512
37.87;100;513
37.88;100;512
37.89;100;512
37.9;100;512
37.91;100;512
37.92;100;514
37.93;100;515
37.94;100;515
37.95;100;516
37.96;100;515
37.97;100;515
37.98;100;515
37.99;100;516
38;100;516
38.01;100;515
38.02;100;516
38.03;100;515
38.04;100;516
38.05;100;515
38.06;100;516
38.07;100;513
38.08;100;513
38.09;100;513
38.1;100;514
38.11;100;514
38.12;100;514
38.13;100;515
38.14;100;516
38.15;100;516
38.16;100;516
38.17;100;515
38.18;100;516
38.19;100;517
38.2;100;520
38.21;100;521
38.22;100;526
38.23;100;529
38.24;100;533
38.25;100;534
38.26;100;537
38.27;100;536
38.28;100;537
38.29;100;533
38.3;100;531
38.31;100;528
38.32;100;526
38.33;100;523
38.34;100;520
38.35;100;518
38.36;100;514
38.37;100;512
38.38;100;511
38.39;100;510
38.4;100;510
38.41;100;511
38.42;100;510
38.43;100;510
38.44;100;510
38.45;100;510
38.46;100;512
38.47;100;512
38.48;100;511
38.49;100;512
38.5;100;513
38.51;100;513
38.52;100;515
38.53;100;517
38.54;100;518
38.55;100;519
38.56;100;519
38.57;100;519
38.58;100;519
38.59;100;518
38.6;100;517
38.61;100;517
38.62;100;515
38.63;100;515
38.64;100;514
38.65;100;514
38.66;100;512
38.67;100;512
38.68;100;512
38.69;100;512
38.7;100;514
38.71;100;514
38.72;100;511
38.73;100;512
38.74;100;513
38.75;100;514
38.76;100;515
38.77;100;515
38.78;100;515
38.79;100;515
38.8;100;515
38.81;100;515
38.82;100;517
38.83;100;516
38.84;100;519
38.85;100;518
38.86;100;516
38.87;100;516
38.88;100;517
38.89;100;515
38.9;100;515
38.91;100;516
38.92;100;513
38.93;100;513
38.94;100;513
38.95;100;514
38.96;100;514
38.97;100;513
38.98;100;516
38.99;100;516
39;100;519
39.01;100;522
39.02;100;526
39.03;100;529
39.04;100;533
39.05;100;536
39.06;100;537
39.07;100;537
39.08;100;538
39.09;100;533
39.1;100;530
39.11;100;527
39.12;100;524
39.13;100;519
39.14;100;516
39.15;100;514
39.16;100;512
39.17;100;511
39.18;100;509
39.19;100;507
39.2;100;506
39.21;100;507
39.22;100;507
39.23;100;508
39.24;100;508
39.25;100;510
39.26;100;513
39.27;100;515
39.28;100;517
39.29;100;520
39.3;100;519
39.31;100;521
39.32;100;521
39.33;100;519
39.34;100;521
39.35;100;519
39.36;100;516
39.37;100;516
39.38;100;515
39.39;100;515
39.4;100;515
39.41;100;515
39.42;100;514
39.43;100;513
39.44;100;512
39.45;100;512
39.46;100;515
39.47;100;513
39.48;100;513
39.49;100;516
39.5;100;513
39.51;100;515
39.52;100;512
39.53;100;513
39.54;100;514
39.55;100;515
39.56;100;515
39.57;100;514
39.58;100;515
39.59;100;515
39.6;100;515
39.61;100;515
39.62;100;514
39.63;100;514
39.64;100;513
39.65;100;514
39.66;100;516
39.67;100;515
39.68;100;517
39.69;100;517
39.7;100;516
39.71;100;516
39.72;100;517
39.73;100;519
39.74;100;518
39.75;100;522
39.76;100;521
39.77;100;525
39.78;100;529
39.79;100;533
39.8;100;535
39.81;100;536
39.82;100;537
39.83;100;539
39.84;100;535
39.85;100;533
39.86;100;530
39.87;100;526
39.88;100;522
39.89;100;518
39.9;100;515
39.91;100;513
39.92;100;513
39.93;100;510
39.94;100;511
39.95;100;508
39.96;100;509
39.97;100;508
39.98;100;509
39.99;100;510
