time;Sampling Frequency;ECG
35.02;100;476
35.03;100;480
35.04;100;486
35.05;100;492
35.06;100;501
35.07;100;504
35.08;100;499
35.09;100;502
35.1;100;506
35.11;100;505
35.12;100;508
35.13;100;504
35.14;100;508
35.15;100;505
35.16;100;512
35.17;100;508
35.18;100;508
35.19;100;505
35.2;100;508
35.21;100;507
35.22;100;509
35.23;100;502
35.24;100;511
35.25;100;505
35.26;100;512
35.27;100;511
35.28;100;511
35.29;100;513
35.3;100;516
35.31;100;515
35.32;100;519
35.33;100;528
35.34;100;520
35.35;100;519
35.36;100;511
35.37;100;508
35.38;100;512
35.39;100;513
35.4;100;511
35.41;100;505
35.42;100;513
35.43;100;508
35.44;100;511
35.45;100;498
35.46;100;494
35.47;100;567
35.48;100;674
35.49;100;684
35.5;100;505
35.51;100;469
35.52;100;469
35.53;100;467
35.54;100;478
35.55;100;478
35.56;100;483
35.57;100;488
35.58;100;492
35.59;100;494
35.6;100;499
35.61;100;505
35.62;100;505
35.63;100;508
35.64;100;516
35.65;100;518
35.66;100;523
35.67;100;533
35.68;100;539
35.69;100;544
35.7;100;552
35.71;100;559
35.72;100;562
35.73;100;565
35.74;100;561
35.75;100;544
35.76;100;527
35.77;100;499
35.78;100;479
35.79;100;463
35.8;100;460
35.81;100;460
35.82;100;461
35.83;100;465
35.84;100;467
35.85;100;476
35.86;100;481
35.87;100;486
35.88;100;490
35.89;100;492
35.9;100;496
35.91;100;496
35.92;100;499
35.93;100;505
35.94;100;508
35.95;100;504
35.96;100;510
35.97;100;509
35.98;100;512
35.99;100;510
36;100;511
36.01;100;514
36.02;100;515
36.03;100;513
36.04;100;516
36.05;100;515
36.06;100;515
36.07;100;511
36.08;100;516
36.09;100;512
36.1;100;513
36.11;100;515
36.12;100;517
36.13;100;517
36.14;100;521
36.15;100;525
36.16;100;516
36.17;100;513
36.18;100;527
36.19;100;519
36.2;100;513
36.21;100;505
36.22;100;505
36.23;100;503
36.24;100;501
36.25;100;500
36.26;100;500
36.27;100;498
36.28;100;498
36.29;100;504
36.3;100;499
36.31;100;475
36.32;100;523
36.33;100;638
36.34;100;701
36.35;100;579
36.36;100;471
36.37;100;466
36.38;100;461
36.39;100;468
36.4;100;475
36.41;100;474
36.42;100;485
36.43;100;484
36.44;100;487
36.45;100;490
36.46;100;496
36.47;100;495
36.48;100;497
36.49;100;499
36.5;100;510
36.51;100;511
36.52;100;523
36.53;100;525
36.54;100;536
36.55;100;540
36.56;100;552
36.57;100;553
36.58;100;559
36.59;100;557
36.6;100;554
36.61;100;536
36.62;100;515
36.63;100;491
36.64;100;473
36.65;100;461
36.66;100;454
36.67;100;451
36.68;100;455
36.69;100;460
36.7;100;466
36.71;100;473
36.72;100;481
36.73;100;483
36.74;100;493
36.75;100;488
36.76;100;503
36.77;100;491
36.78;100;508
36.79;100;503
36.8;100;507
36.81;100;504
36.82;100;510
36.83;100;506
36.84;100;512
36.85;100;509
36.86;100;508
36.87;100;506
36.88;100;513
36.89;100;507
36.9;100;517
36.91;100;508
36.92;100;512
36.93;100;508
36.94;100;508
36.95;100;507
36.96;100;507
36.97;100;508
36.98;100;504
36.99;100;503
37;100;507
37.01;100;502
37.02;100;501
37.03;100;503
37.04;100;502
37.05;100;503
37.06;100;504
37.07;100;504
37.08;100;503
37.09;100;502
37.1;100;508
37.11;100;509
37.12;100;502
37.13;100;511
37.14;100;513
37.15;100;511
37.16;100;508
37.17;100;496
37.18;100;503
37.19;100;501
37.2;100;503
37.21;100;502
37.22;100;505
37.23;100;505
37.24;100;502
37.25;100;498
37.26;100;482
37.27;100;547
37.28;100;664
37.29;100;697
37.3;100;558
37.31;100;470
37.32;100;464
37.33;100;461
37.34;100;475
37.35;100;478
37.36;100;484
37.37;100;495
37.38;100;491
37.39;100;496
37.4;100;502
37.41;100;502
37.42;100;508
37.43;100;508
37.44;100;511
37.45;100;509
37.46;100;520
37.47;100;527
37.48;100;528
37.49;100;535
37.5;100;548
37.51;100;551
37.52;100;561
37.53;100;562
37.54;100;555
37.55;100;547
37.56;100;531
37.57;100;511
37.58;100;491
37.59;100;465
37.6;100;457
37.61;100;451
37.62;100;459
37.63;100;455
37.64;100;464
37.65;100;467
37.66;100;472
37.67;100;472
37.68;100;480
37.69;100;479
37.7;100;487
37.71;100;487
37.72;100;491
37.73;100;492
37.74;100;497
37.75;100;497
37.76;100;502
37.77;100;503
37.78;100;500
37.79;100;504
37.8;100;505
37.81;100;500
37.82;100;502
37.83;100;500
37.84;100;503
37.85;100;502
37.86;100;504
37.87;100;503
37.88;100;505
37.89;100;505
37.9;100;512
37.91;100;512
37.92;100;512
37.93;100;509
37.94;100;512
37.95;100;510
37.96;100;508
37.97;100;508
37.98;100;511
37.99;100;513
38;100;514
38.01;100;514
38.02;100;515
38.03;100;515
38.04;100;519
38.05;100;517
38.06;100;522
38.07;100;522
38.08;100;520
38.09;100;523
38.1;100;528
38.11;100;522
38.12;100;519
38.13;100;510
38.14;100;509
38.15;100;509
38.16;100;507
38.17;100;510
38.18;100;508
38.19;100;507
38.2;100;507
38.21;100;501
38.22;100;481
38.23;100;540
38.24;100;652
38.25;100;702
38.26;100;584
38.27;100;463
38.28;100;461
38.29;100;462
38.3;100;473
38.31;100;471
38.32;100;477
38.33;100;477
38.34;100;482
38.35;100;487
38.36;100;492
38.37;100;493
38.38;100;501
38.39;100;498
38.4;100;507
38.41;100;508
38.42;100;519
38.43;100;521
38.44;100;536
38.45;100;539
38.46;100;551
38.47;100;556
38.48;100;561
38.49;100;560
38.5;100;561
38.51;100;548
38.52;100;534
38.53;100;514
38.54;100;489
38.55;100;474
38.56;100;459
38.57;100;451
38.58;100;451
38.59;100;452
38.6;100;456
38.61;100;461
38.62;100;467
38.63;100;469
38.64;100;477
38.65;100;475
38.66;100;482
38.67;100;481
38.68;100;489
38.69;100;487
38.7;100;497
38.71;100;493
38.72;100;495
38.73;100;497
38.74;100;498
38.75;100;496
38.76;100;504
38.77;100;506
38.78;100;505
38.79;100;504
38.8;100;505
38.81;100;507
38.82;100;511
38.83;100;508
38.84;100;510
38.85;100;511
38.86;100;507
38.87;100;512
38.88;100;509
38.89;100;510
38.9;100;510
38.91;100;505
38.92;100;509
38.93;100;505
38.94;100;505
38.95;100;505
38.96;100;504
38.97;100;505
38.98;100;506
38.99;100;507
39;100;511
39.01;100;509
39.02;100;508
39.03;100;508
39.04;100;518
39.05;100;516
39.06;100;510
39.07;100;498
39.08;100;499
39.09;100;497
39.1;100;493
39.11;100;501
39.12;100;501
39.13;100;502
39.14;100;500
39.15;100;488
39.16;100;481
39.17;100;555
39.18;100;668
39.19;100;695
39.2;100;515
39.21;100;457
39.22;100;455
39.23;100;460
39.24;100;467
39.25;100;472
39.26;100;479
39.27;100;481
39.28;100;486
39.29;100;492
39.3;100;496
39.31;100;499
39.32;100;500
39.33;100;505
39.34;100;513
39.35;100;518
39.36;100;519
39.37;100;528
39.38;100;536
39.39;100;544
39.4;100;552
39.41;100;560
39.42;100;569
39.43;100;562
39.44;100;556
39.45;100;543
39.46;100;532
39.47;100;504
39.48;100;482
39.49;100;462
39.5;100;449
39.51;100;442
39.52;100;441
39.53;100;451
39.54;100;454
39.55;100;460
39.56;100;464
39.57;100;472
39.58;100;481
39.59;100;481
39.6;100;489
39.61;100;490
39.62;100;494
39.63;100;495
39.64;100;497
39.65;100;498
39.66;100;495
39.67;100;499
39.68;100;499
39.69;100;499
39.7;100;501
39.71;100;493
39.72;100;505
39.73;100;500
39.74;100;505
39.75;100;501
39.76;100;506
39.77;100;506
39.78;100;504
39.79;100;508
39.8;100;508
39.81;100;509
39.82;100;516
39.83;100;514
39.84;100;516
39.85;100;515
39.86;100;518
39.87;100;515
39.88;100;515
39.89;100;515
39.9;100;521
39.91;100;517
39.92;100;517
39.93;100;524
39.94;100;527
39.95;100;517
39.96;100;512
39.97;100;501
39.98;100;502
39.99;100;499
